CARRIER,ORIGIN,Sum,Count,Mean
VJT,DSM,6797.000000,2,3398.500000
VJT,DSS,7702.000000,2,3851.000000
VJT,DUB,95336.000000,22,4333.454545
VJT,DUS,8478.000000,2,4239.000000
VJT,DWC,20580.000000,3,6860.000000
VJT,DXB,14693.000000,2,7346.500000
VJT,EBL,6055.000000,1,6055.000000
VJT,ECP,4605.000000,1,4605.000000
VJT,EDI,42894.000000,10,4289.400000
VJT,EFL,6818.000000,1,6818.000000
VJT,EGE,12015.000000,6,2002.500000
VJT,EIN,10082.000000,2,5041.000000
VJT,EIS,14279.000000,8,1784.875000
VJT,ELH,2617.000000,3,872.333333
VJT,EMA,25887.000000,6,4314.500000
VJT,EVE,3490.000000,1,3490.000000
VJT,EWR,185394.000000,35,5296.971429
VJT,EXT,5183.000000,1,5183.000000
VJT,EZE,24599.000000,5,4919.800000
VJT,FAB,223968.000000,54,4147.555556
VJT,FAO,7465.000000,2,3732.500000
VJT,FCO,8541.000000,2,4270.500000
VJT,FDH,9062.000000,2,4531.000000
VJT,FLL,67841.000000,19,3570.578947
VJT,FLN,26602.000000,5,5320.400000
VJT,FLR,57837.000000,13,4449.000000
VJT,FNA,5546.000000,1,5546.000000
VJT,FOK,67474.000000,18,3748.555556
VJT,FRA,25343.000000,5,5068.600000
VJT,FRG,32604.000000,11,2964.000000
VJT,FSC,8281.000000,2,4140.500000
VJT,FTW,6418.000000,1,6418.000000
VJT,GCI,3409.000000,1,3409.000000
VJT,GCM,15201.000000,11,1381.909091
VJT,GDL,1612.000000,1,1612.000000
VJT,GEO,2535.000000,1,2535.000000
VJT,GGT,10528.000000,8,1316.000000
VJT,GIB,18966.000000,5,3793.200000
VJT,GIG,5301.000000,1,5301.000000
VJT,GLA,8311.000000,2,4155.500000
VJT,GMP,102209.000000,17,6012.294118
VJT,GNB,4772.000000,1,4772.000000
VJT,GND,1535.000000,1,1535.000000
VJT,GOA,15064.000000,3,5021.333333
VJT,GOT,5369.000000,1,5369.000000
VJT,GRO,3904.000000,1,3904.000000
VJT,GRQ,4688.000000,1,4688.000000
VJT,GRR,5977.000000,2,2988.500000
VJT,GRU,50627.000000,10,5062.700000
VJT,GSP,7634.000000,1,7634.000000
VJT,GVA,68058.000000,15,4537.200000
VJT,HAJ,5598.000000,1,5598.000000
VJT,HAM,4712.000000,1,4712.000000
VJT,HAN,7348.000000,1,7348.000000
VJT,HEL,9506.000000,2,4753.000000
VJT,HKG,145110.000000,21,6910.000000
VJT,HND,124607.000000,23,5417.695652
VJT,HNL,92850.000000,21,4421.428571
VJT,HOU,28407.000000,4,7101.750000
VJT,HPN,212674.000000,68,3127.558824
VJT,HUY,10173.000000,3,3391.000000
VJT,HVN,6766.000000,2,3383.000000
VJT,HYA,12131.000000,5,2426.200000
VJT,IAD,239536.000000,58,4129.931034
VJT,IBZ,32615.000000,8,4076.875000
VJT,ICN,11018.000000,2,5509.000000
VJT,IGR,3989.000000,1,3989.000000
VJT,ILM,11187.000000,3,3729.000000
VJT,IND,7801.000000,2,3900.500000
VJT,INL,22608.000000,5,4521.600000
VJT,INV,12438.000000,3,4146.000000
VJT,ISL,5946.000000,1,5946.000000
VJT,IST,5001.000000,1,5001.000000
VJT,ITO,4773.000000,1,4773.000000
VJT,JAC,25915.000000,6,4319.166667
VJT,JAX,279.000000,1,279.000000
VJT,JED,6593.000000,1,6593.000000
VJT,JER,4399.000000,1,4399.000000
VJT,JFK,78395.000000,17,4611.470588
VJT,JHF,9494.000000,2,4747.000000
VJT,JRO,7283.000000,1,7283.000000
VJT,JTR,9907.000000,2,4953.500000
VJT,KEF,11775.000000,4,2943.750000
VJT,KIR,22307.000000,6,3717.833333
VJT,KIX,71729.000000,12,5977.416667
VJT,KLX,9827.000000,2,4913.500000
VJT,KOA,57547.000000,12,4795.583333
VJT,KRK,16683.000000,3,5561.000000
VJT,KUL,16131.000000,2,8065.500000
VJT,KWI,13628.000000,2,6814.000000
VJT,LAP,2573.000000,1,2573.000000
VJT,LAS,131470.000000,26,5056.538462
VJT,LAX,459104.000000,91,5045.098901
VJT,LBA,9653.000000,2,4826.500000
VJT,LBB,2617.000000,1,2617.000000
VJT,LBE,3690.000000,1,3690.000000
VJT,LBG,346659.000000,78,4444.346154
VJT,LCA,23120.000000,4,5780.000000
VJT,LCG,5530.000000,1,5530.000000
VJT,LCH,1692.000000,1,1692.000000
VJT,LCI,3232.000000,1,3232.000000
VJT,LEX,4186.000000,1,4186.000000
VJT,LGA,33616.000000,8,4202.000000
VJT,LGB,64906.000000,11,5900.545455
VJT,LHR,4035.000000,1,4035.000000
VJT,LIM,14536.000000,4,3634.000000
VJT,LIN,117216.000000,25,4688.640000
VJT,LIR,15494.000000,8,1936.750000
VJT,LIS,22582.000000,5,4516.400000
VJT,LIT,5076.000000,1,5076.000000
VJT,LNK,1699.000000,1,1699.000000
VJT,LOS,5266.000000,1,5266.000000
VJT,LPA,7970.000000,2,3985.000000
VJT,LPL,17643.000000,5,3528.600000
VJT,LRD,128.000000,1,128.000000
VJT,LRM,4115.000000,3,1371.666667
VJT,LTN,372485.000000,90,4138.722222
VJT,LUK,4374.000000,1,4374.000000
VJT,LYR,3326.000000,1,3326.000000
VJT,LYS,8319.000000,2,4159.500000
VJT,MAD,101647.000000,22,4620.318182
VJT,MAF,5196.000000,1,5196.000000
VJT,MAH,14329.000000,3,4776.333333
VJT,MAN,22056.000000,5,4411.200000
VJT,MAO,2982.000000,1,2982.000000
VJT,MBJ,2262.000000,1,2262.000000
VJT,MCI,4889.000000,1,4889.000000
VJT,MCO,37574.000000,9,4174.888889
VJT,MDE,1444.000000,1,1444.000000
VJT,MDT,4010.000000,1,4010.000000
VJT,MDW,16779.000000,5,3355.800000
VJT,MEL,29051.000000,4,7262.750000
VJT,MEM,9202.000000,3,3067.333333
VJT,MHH,9333.000000,10,933.300000
VJT,MHT,18200.000000,5,3640.000000
VJT,MIA,207524.000000,56,3705.785714
VJT,MID,723.000000,1,723.000000
VJT,MKE,1674.000000,1,1674.000000
VJT,MLA,36718.000000,7,5245.428571
VJT,MLB,4712.000000,1,4712.000000
VJT,MMU,1648.000000,1,1648.000000
VJT,MNL,6987.000000,1,6987.000000
VJT,MRS,41485.000000,9,4609.444444
VJT,MRY,18527.000000,3,6175.666667
VJT,MSO,5241.000000,1,5241.000000
VJT,MSP,4769.000000,1,4769.000000
VJT,MST,10223.000000,2,5111.500000
VJT,MSY,7760.000000,2,3880.000000
VJT,MTH,1903.000000,2,951.500000
VJT,MUC,14119.000000,3,4706.333333
VJT,MUH,5354.000000,1,5354.000000
VJT,MWL,10026.000000,2,5013.000000
VJT,MXL,204.000000,1,204.000000
VJT,MXP,19453.000000,4,4863.250000
VJT,MZT,5844.000000,4,1461.000000
VJT,NAP,38196.000000,8,4774.500000
VJT,NAS,20979.000000,19,1104.157895
VJT,NCE,196664.000000,41,4796.682927
VJT,NGO,47190.000000,8,5898.750000
VJT,NHT,55572.000000,16,3473.250000
VJT,NQY,5268.000000,1,5268.000000
VJT,NRT,8931.000000,2,4465.500000
VJT,NSI,5830.000000,1,5830.000000
VJT,NTR,400.000000,1,400.000000
VJT,NUE,7807.000000,2,3903.500000
VJT,NUQ,13833.000000,3,4611.000000
VJT,OAK,38236.000000,10,3823.600000
VJT,OBF,4029.000000,1,4029.000000
VJT,OKA,6155.000000,1,6155.000000
VJT,OLB,24972.000000,5,4994.400000
VJT,OMA,6374.000000,1,6374.000000
VJT,ONT,5543.000000,1,5543.000000
VJT,OPF,145227.000000,48,3025.562500
VJT,OPO,18567.000000,4,4641.750000
VJT,ORD,13316.000000,3,4438.666667
VJT,ORH,3529.000000,1,3529.000000
VJT,ORK,6800.000000,2,3400.000000
VJT,ORL,8465.000000,5,1693.000000
VJT,OTP,5274.000000,1,5274.000000
VJT,OZZ,3664.000000,1,3664.000000
VJT,PBI,124126.000000,44,2821.045455
VJT,PBM,4350.000000,2,2175.000000
VJT,PDP,21404.000000,4,5351.000000
VJT,PDX,14478.000000,3,4826.000000
VJT,PEG,8410.000000,2,4205.000000
VJT,PEK,54966.000000,9,6107.333333
VJT,PGV,9929.000000,2,4964.500000
VJT,PHL,30439.000000,10,3043.900000
VJT,PHX,10630.000000,2,5315.000000
VJT,PIE,4971.000000,1,4971.000000
VJT,PIK,5053.000000,1,5053.000000
VJT,PIT,4280.000000,1,4280.000000
VJT,PKX,5445.000000,1,5445.000000
VJT,PLS,37690.000000,25,1507.600000
VJT,PMC,5517.000000,1,5517.000000
VJT,PMI,28907.000000,6,4817.833333
VJT,PMO,9128.000000,2,4564.000000
VJT,POA,4294.000000,1,4294.000000
VJT,POP,4532.000000,2,2266.000000
VJT,PPG,4781.000000,1,4781.000000
VJT,PPT,32770.000000,8,4096.250000
VJT,PRC,9742.000000,2,4871.000000
VJT,PRG,32039.000000,7,4577.000000
VJT,PSA,52126.000000,11,4738.727273
VJT,PSM,15877.000000,6,2646.166667
VJT,PSP,3159.000000,2,1579.500000
VJT,PTK,11561.000000,2,5780.500000
VJT,PUJ,9704.000000,6,1617.333333
VJT,PUQ,6464.000000,1,6464.000000
VJT,PVD,41763.000000,11,3796.636364
VJT,PVG,13535.000000,2,6767.500000
VJT,PVK,4989.000000,1,4989.000000
VJT,PVR,21299.000000,14,1521.357143
VJT,PWK,6349.000000,2,3174.500000
VJT,PWM,2798.000000,1,2798.000000
VJT,QRO,1856.000000,2,928.000000
VJT,QSR,14851.000000,3,4950.333333
VJT,RAK,23643.000000,6,3940.500000
VJT,RBA,27145.000000,6,4524.166667
VJT,RDD,6805.000000,1,6805.000000
VJT,REC,3860.000000,1,3860.000000
VJT,RIC,3756.000000,1,3756.000000
VJT,RIL,7882.000000,1,7882.000000
VJT,RIX,5196.000000,1,5196.000000
VJT,RKV,5004.000000,2,2502.000000
VJT,ROG,49989.000000,9,5554.333333
VJT,RST,37311.000000,7,5330.142857
VJT,RSW,1715.000000,1,1715.000000
VJT,RTM,3641.000000,1,3641.000000
VJT,RUH,61043.000000,9,6782.555556
VJT,RZE,4601.000000,1,4601.000000
VJT,SAF,4904.000000,2,2452.000000
VJT,SAN,64090.000000,15,4272.666667
VJT,SAT,5174.000000,1,5174.000000
VJT,SAV,12388.000000,3,4129.333333
VJT,SBA,11556.000000,2,5778.000000
VJT,SCF,28812.000000,7,4116.000000
VJT,SCL,15710.000000,3,5236.666667
VJT,SDF,2060.000000,1,2060.000000
VJT,SDQ,852.000000,1,852.000000
VJT,SEA,9948.000000,3,3316.000000
VJT,SFJ,4034.000000,2,2017.000000
VJT,SFO,191983.000000,38,5052.184211
VJT,SGN,14905.000000,2,7452.500000
VJT,SGR,1878.000000,1,1878.000000
VJT,SHA,19561.000000,3,6520.333333
VJT,SHJ,6850.000000,1,6850.000000
VJT,SID,3722.000000,1,3722.000000
VJT,SIN,15469.000000,2,7734.500000
VJT,SJC,348051.000000,66,5273.500000
VJT,SJD,30275.000000,22,1376.136364
VJT,SJO,31572.000000,15,2104.800000
VJT,SKB,8817.000000,5,1763.400000
VJT,SLC,20039.000000,5,4007.800000
VJT,SLK,3305.000000,1,3305.000000
VJT,SLW,1099.000000,1,1099.000000
VJT,SMF,12443.000000,2,6221.500000
VJT,SNA,37147.000000,8,4643.375000
VJT,SNN,115978.000000,28,4142.071429
VJT,SNR,4394.000000,1,4394.000000
VJT,SPU,11192.000000,2,5596.000000
VJT,SRQ,4938.000000,1,4938.000000
VJT,SSA,3881.000000,1,3881.000000
VJT,STC,8689.000000,2,4344.500000
VJT,STN,14570.000000,3,4856.666667
VJT,STR,10996.000000,2,5498.000000
VJT,STS,6400.000000,1,6400.000000
VJT,SUA,4986.000000,1,4986.000000
VJT,SVD,18479.000000,8,2309.875000
VJT,SVG,3507.000000,1,3507.000000
VJT,SVQ,4307.000000,1,4307.000000
VJT,SWF,14338.000000,5,2867.600000
VJT,SXB,9636.000000,2,4818.000000
VJT,SXF,27012.000000,6,4502.000000
VJT,SXM,53481.000000,25,2139.240000
VJT,SYD,37664.000000,6,6277.333333
VJT,SZG,18264.000000,4,4566.000000
VJT,TAO,18293.000000,3,6097.666667
VJT,TEB,681838.000000,200,3409.190000
VJT,TFS,42827.000000,10,4282.700000
VJT,TIJ,4108.000000,2,2054.000000
VJT,TIV,5475.000000,1,5475.000000
VJT,TLC,19506.000000,10,1950.600000
VJT,TLN,17063.000000,4,4265.750000
VJT,TLV,49871.000000,8,6233.875000
VJT,TMB,4657.000000,1,4657.000000
VJT,TOY,12881.000000,2,6440.500000
VJT,TPA,41352.000000,8,5169.000000
VJT,TPS,4412.000000,1,4412.000000
VJT,TRM,5885.000000,1,5885.000000
VJT,TRN,16758.000000,3,5586.000000
VJT,TSA,40796.000000,7,5828.000000
VJT,TTN,4851.000000,1,4851.000000
VJT,TUF,5051.000000,1,5051.000000
VJT,TUL,4369.000000,3,1456.333333
VJT,TUS,1873.000000,1,1873.000000
VJT,TWF,4527.000000,1,4527.000000
VJT,TYS,4541.000000,1,4541.000000
VJT,UGN,3370.000000,2,1685.000000
VJT,UIO,1806.000000,1,1806.000000
VJT,USM,15229.000000,2,7614.500000
VJT,UST,797.000000,1,797.000000
VJT,UVF,10370.000000,4,2592.500000
VJT,VCE,50978.000000,10,5097.800000
VJT,VDI,576.000000,1,576.000000
VJT,VIE,14297.000000,3,4765.666667
VJT,VLC,4594.000000,1,4594.000000
VJT,VNY,188724.000000,41,4603.024390
VJT,VRB,4501.000000,1,4501.000000
VJT,VXO,5392.000000,1,5392.000000
VJT,WAW,10755.000000,2,5377.500000
VJT,XSP,46510.000000,6,7751.666667
VJT,YEG,1877.000000,1,1877.000000
VJT,YHM,2611.000000,3,870.333333
VJT,YKA,908.000000,1,908.000000
VJT,YKM,4906.000000,1,4906.000000
VJT,YLW,3120.000000,2,1560.000000
VJT,YQA,2200.000000,1,2200.000000
VJT,YQB,431.000000,1,431.000000
VJT,YQK,1660.000000,1,1660.000000
VJT,YUL,22080.000000,16,1380.000000
VJT,YVR,19164.000000,13,1474.153846
VJT,YYB,2262.000000,1,2262.000000
VJT,YYC,8329.000000,8,1041.125000
VJT,YYZ,39742.000000,33,1204.303030
VJT,ZAG,4283.000000,1,4283.000000
VJT,ZRH,117191.000000,24,4882.958333
VS,ATL,134229.000000,33,4067.545455
VS,AUS,4915.000000,1,4915.000000
VS,BHX,4138.000000,1,4138.000000
VS,BOS,98328.000000,32,3072.750000
VS,CAE,3951.000000,1,3951.000000
VS,CLT,8571.000000,2,4285.500000
VS,EDI,29155.000000,7,4165.000000
VS,EWR,7537.000000,2,3768.500000
VS,IAD,80894.000000,22,3677.000000
VS,JFK,221333.000000,66,3353.530303
VS,LAS,93425.000000,18,5190.277778
VS,LAX,135161.000000,26,5198.500000
VS,LHR,1117716.000000,264,4233.772727
VS,MAN,247200.000000,61,4052.459016
VS,MCO,250104.000000,61,4100.065574
VS,MIA,150654.000000,35,4304.400000
VS,MSP,8030.000000,2,4015.000000
VS,MUC,8631.000000,2,4315.500000
VS,ORD,7919.000000,2,3959.500000
VS,PHL,3564.000000,1,3564.000000
VS,PSM,50.000000,1,50.000000
VS,SEA,57600.000000,12,4800.000000
VS,SFO,75152.000000,14,5368.000000
VS,STN,12910.000000,3,4303.333333
VS,TPA,92631.000000,21,4411.000000
VS,YHZ,414.000000,1,414.000000
VXQ,BQH,3454.000000,1,3454.000000
VXQ,FAB,3422.000000,1,3422.000000
VXQ,HPN,3454.000000,1,3454.000000
VXQ,LIN,4029.000000,1,4029.000000
VXQ,TEB,4029.000000,1,4029.000000
W2,ACK,211.000000,1,211.000000
W2,AXA,1694.000000,1,1694.000000
W2,BDL,92.000000,1,92.000000
W2,BGR,253.000000,1,253.000000
W2,CLE,6528.000000,2,3264.000000
W2,CNF,3964.000000,1,3964.000000
W2,CSL,1876.000000,1,1876.000000
W2,DAB,808.000000,1,808.000000
W2,DAY,960.000000,1,960.000000
W2,EWR,4100.000000,2,2050.000000
W2,FAB,3070.000000,1,3070.000000
W2,FRG,4830.000000,2,2415.000000
W2,IAD,849.000000,1,849.000000
W2,LNK,991.000000,1,991.000000
W2,MRS,3925.000000,1,3925.000000
W2,OPF,9372.000000,2,4686.000000
W2,PBI,2068.000000,1,2068.000000
W2,PHL,1194.000000,1,1194.000000
W2,PMI,3737.000000,1,3737.000000
W2,PUJ,914.000000,1,914.000000
W2,PVD,1694.000000,1,1694.000000
W2,SGR,1430.000000,1,1430.000000
W2,SJO,2168.000000,1,2168.000000
W2,SNN,6066.000000,2,3033.000000
W2,STT,1622.000000,1,1622.000000
W2,SXM,1701.000000,1,1701.000000
W2,TEB,5706.000000,4,1426.500000
W2,TER,2681.000000,1,2681.000000
W2,TUS,2878.000000,1,2878.000000
W2,YUL,319.000000,1,319.000000
W2,YYR,1451.000000,1,1451.000000
W2,YYT,7328.000000,4,1832.000000
W8,ARN,3920.000000,1,3920.000000
W8,BDA,5152.000000,6,858.666667
W8,BOG,19770.000000,13,1520.769231
W8,BWI,4560.000000,1,4560.000000
W8,CNS,4634.000000,1,4634.000000
W8,CVG,287132.000000,203,1414.443350
W8,DFW,2675.000000,2,1337.500000
W8,EDF,7626.000000,2,3813.000000
W8,EMA,15572.000000,4,3893.000000
W8,EWR,8354.000000,10,835.400000
W8,GDL,47164.000000,28,1684.428571
W8,GKE,4585.000000,1,4585.000000
W8,GSP,584.000000,1,584.000000
W8,GUA,2034.000000,2,1017.000000
W8,GYE,8910.000000,3,2970.000000
W8,HNL,23017.000000,6,3836.166667
W8,IAD,24453.000000,6,4075.500000
W8,IAH,4880.000000,3,1626.666667
W8,IND,1715.000000,2,857.500000
W8,JFK,46823.000000,21,2229.666667
W8,KIN,1448.000000,1,1448.000000
W8,LAX,26454.000000,13,2034.923077
W8,LCK,17089.000000,24,712.041667
W8,LEJ,11883.000000,3,3961.000000
W8,LIM,11453.000000,4,2863.250000
W8,LRD,2013.000000,2,1006.500000
W8,MGA,24345.000000,13,1872.692308
W8,MIA,177766.000000,110,1616.054545
W8,MID,10142.000000,8,1267.750000
W8,MTY,33118.000000,26,1273.769231
W8,NAN,3162.000000,1,3162.000000
W8,NLU,44754.000000,28,1598.357143
W8,NRT,5451.000000,1,5451.000000
W8,ORD,415.000000,1,415.000000
W8,PAP,713.000000,1,713.000000
W8,PHX,27712.000000,6,4618.666667
W8,PSM,3489.000000,1,3489.000000
W8,PTY,11520.000000,10,1152.000000
W8,QRO,22459.000000,15,1497.266667
W8,SAL,2877.000000,2,1438.500000
W8,SAP,10392.000000,12,866.000000
W8,SCL,8236.000000,2,4118.000000
W8,SDF,460.000000,1,460.000000
W8,SDQ,11024.000000,13,848.000000
W8,SJK,25380.000000,6,4230.000000
W8,SJO,4468.000000,4,1117.000000
W8,SJU,1889.000000,1,1889.000000
W8,SLW,559.000000,1,559.000000
W8,STL,625.000000,1,625.000000
W8,TOL,17223.000000,16,1076.437500
W8,UIO,21444.000000,12,1787.000000
W8,VCP,4714.000000,1,4714.000000
W8,YEG,32082.000000,21,1527.714286
W8,YHM,35201.000000,69,510.159420
W8,YHZ,11349.000000,9,1261.000000
W8,YMX,27740.000000,34,815.882353
W8,YOW,328.000000,1,328.000000
W8,YVR,48673.000000,25,1946.920000
W8,YWG,10633.000000,10,1063.300000
W8,YYC,56377.000000,37,1523.702703
W8,YYT,12984.000000,5,2596.800000
WFL,EIN,11204.000000,2,5602.000000
WFL,YUM,5753.000000,1,5753.000000
WG,AUS,1639.000000,1,1639.000000
WG,BUF,1785.000000,1,1785.000000
WG,CUN,1546.000000,1,1546.000000
WG,CVG,1716.000000,1,1716.000000
WG,EWR,3108.000000,2,1554.000000
WG,MCO,8955.000000,6,1492.500000
WG,PUJ,6779.000000,4,1694.750000
WG,SJO,2721.000000,1,2721.000000
WG,YHZ,4494.000000,3,1498.000000
WG,YWG,3406.000000,2,1703.000000
WG,YYZ,1055.000000,1,1055.000000
WGT,AMS,5473.000000,1,5473.000000
WGT,ATL,4682.000000,1,4682.000000
WGT,BGR,4862.000000,4,1215.500000
WGT,BHX,3004.000000,1,3004.000000
WGT,BNA,4582.000000,1,4582.000000
WGT,BUD,4373.000000,1,4373.000000
WGT,BWE,28228.000000,6,4704.666667
WGT,BZN,4569.000000,1,4569.000000
WGT,CPH,5477.000000,1,5477.000000
WGT,CPR,705.000000,1,705.000000
WGT,DAL,1194.000000,1,1194.000000
WGT,DTW,8900.000000,3,2966.666667
WGT,FAO,5579.000000,1,5579.000000
WGT,FMO,4750.000000,1,4750.000000
WGT,FOK,3759.000000,1,3759.000000
WGT,FXE,164.000000,1,164.000000
WGT,GIG,4806.000000,1,4806.000000
WGT,GND,2090.000000,1,2090.000000
WGT,GOT,3787.000000,1,3787.000000
WGT,GTF,1003.000000,1,1003.000000
WGT,GVA,7588.000000,2,3794.000000
WGT,HAM,5536.000000,1,5536.000000
WGT,HNL,4389.000000,1,4389.000000
WGT,HOU,4772.000000,1,4772.000000
WGT,HPN,3158.000000,1,3158.000000
WGT,IAD,20584.000000,6,3430.666667
WGT,JAX,4652.000000,1,4652.000000
WGT,JHF,4747.000000,1,4747.000000
WGT,KLU,5160.000000,1,5160.000000
WGT,LAS,5252.000000,1,5252.000000
WGT,LBG,4152.000000,1,4152.000000
WGT,LTN,10201.000000,2,5100.500000
WGT,MAD,3249.000000,1,3249.000000
WGT,MCO,4978.000000,1,4978.000000
WGT,MIA,343.000000,2,171.500000
WGT,MVY,184.000000,1,184.000000
WGT,NAS,1107.000000,1,1107.000000
WGT,OAK,11.000000,1,11.000000
WGT,OPF,18659.000000,5,3731.800000
WGT,PBC,1850.000000,1,1850.000000
WGT,PBI,10097.000000,3,3365.666667
WGT,PNX,1467.000000,1,1467.000000
WGT,PPT,2730.000000,1,2730.000000
WGT,PRG,4978.000000,1,4978.000000
WGT,PWK,723.000000,1,723.000000
WGT,RNO,5164.000000,1,5164.000000
WGT,SBA,2423.000000,1,2423.000000
WGT,SCF,1965.000000,1,1965.000000
WGT,SFO,37667.000000,10,3766.700000
WGT,SLC,2061.000000,1,2061.000000
WGT,SMV,3646.000000,1,3646.000000
WGT,SOF,6008.000000,1,6008.000000
WGT,SRQ,4464.000000,1,4464.000000
WGT,SSI,4277.000000,1,4277.000000
WGT,STR,11582.000000,2,5791.000000
WGT,SXF,13012.000000,3,4337.333333
WGT,SZG,10042.000000,2,5021.000000
WGT,TAR,5080.000000,1,5080.000000
WGT,TEB,18119.000000,7,2588.428571
WGT,TIX,4777.000000,1,4777.000000
WGT,VNY,11674.000000,2,5837.000000
WGT,WAW,5173.000000,1,5173.000000
WGT,ZNQ,4317.000000,1,4317.000000
WGT,ZRH,4859.000000,1,4859.000000
WI,ANC,130492.000000,35,3728.342857
WI,ATL,4694.000000,1,4694.000000
WI,BOG,6024.000000,4,1506.000000
WI,CVG,2454.000000,1,2454.000000
WI,EHU,31997.000000,7,4571.000000
WI,EZE,8812.000000,2,4406.000000
WI,GEO,4268.000000,1,4268.000000
WI,HKG,5081.000000,1,5081.000000
WI,IAH,964.000000,1,964.000000
WI,JFK,6772.000000,2,3386.000000
WI,LAX,142016.000000,31,4581.161290
WI,LIM,12474.000000,4,3118.500000
WI,MCO,2218.000000,1,2218.000000
WI,MIA,145595.000000,56,2599.910714
WI,MVD,8924.000000,2,4462.000000
WI,NLU,10555.000000,4,2638.750000
WI,ORD,2846.000000,1,2846.000000
WI,PAP,15264.000000,7,2180.571429
WI,SBD,136.000000,2,68.000000
WI,SCL,39964.000000,9,4440.444444
WI,SDF,2753.000000,2,1376.500000
WI,SEA,11376.000000,3,3792.000000
WI,SJO,2721.000000,1,2721.000000
WI,SJU,6171.000000,3,2057.000000
WI,UIO,7148.000000,4,1787.000000
WI,VCV,148.000000,2,74.000000
WI,XMN,52932.000000,11,4812.000000
WL,ALB,1225.000000,1,1225.000000
WL,AUS,1032.000000,1,1032.000000
WL,BDL,1237.000000,1,1237.000000
WL,BGR,3671.000000,2,1835.500000
WL,BMG,534.000000,1,534.000000
WL,BNA,1006.000000,2,503.000000
WL,BTR,1783.000000,4,445.750000
WL,BWI,946.000000,1,946.000000
WL,BYH,2642.000000,3,880.666667
WL,CAP,5976.000000,9,664.000000
WL,CID,629.000000,1,629.000000
WL,CKB,2466.000000,3,822.000000
WL,CLT,257.000000,1,257.000000
WL,CMH,974.000000,2,487.000000
WL,CMI,220.000000,1,220.000000
WL,CMW,4068.000000,12,339.000000
WL,CUR,2384.000000,2,1192.000000
WL,CVG,507.000000,1,507.000000
WL,DAY,408.000000,1,408.000000
WL,ELP,2878.000000,2,1439.000000
WL,EUG,748.000000,1,748.000000
WL,EWR,3929.000000,5,785.800000
WL,FAR,1233.000000,1,1233.000000
WL,GCM,1812.000000,4,453.000000
WL,GSP,601.000000,1,601.000000
WL,GUA,1017.000000,1,1017.000000
WL,HAV,6746.000000,24,281.083333
WL,HOG,5755.000000,13,442.692308
WL,IAD,2341.000000,3,780.333333
WL,IND,1236.000000,2,618.000000
WL,KEF,2212.000000,1,2212.000000
WL,LAN,526.000000,1,526.000000
WL,LAX,2991.000000,3,997.000000
WL,LBB,926.000000,1,926.000000
WL,LRD,1191.000000,1,1191.000000
WL,MCO,81.000000,1,81.000000
WL,MDW,1106.000000,2,553.000000
WL,MEM,1681.000000,2,840.500000
WL,MFE,5892.000000,5,1178.400000
WL,MIA,71202.000000,131,543.526718
WL,MKC,940.000000,2,470.000000
WL,MLU,643.000000,1,643.000000
WL,NBW,519.000000,1,519.000000
WL,OMA,409.000000,1,409.000000
WL,PAP,3565.000000,5,713.000000
WL,PBI,1950.000000,2,975.000000
WL,PDX,834.000000,1,834.000000
WL,PHL,1093.000000,2,546.500000
WL,PUJ,4555.000000,5,911.000000
WL,RIC,347.000000,1,347.000000
WL,RSW,600.000000,3,200.000000
WL,SAN,1226.000000,1,1226.000000
WL,SBN,816.000000,1,816.000000
WL,SCE,372.000000,1,372.000000
WL,SCU,5892.000000,12,491.000000
WL,SDF,1204.000000,3,401.333333
WL,SDQ,3392.000000,4,848.000000
WL,SFB,96.000000,1,96.000000
WL,SKB,2542.000000,2,1271.000000
WL,SLN,1276.000000,1,1276.000000
WL,SNU,7969.000000,25,318.760000
WL,TCL,434.000000,1,434.000000
WL,TPA,10421.000000,31,336.161290
WL,TUP,530.000000,1,530.000000
WL,TUS,1900.000000,1,1900.000000
WL,VRA,2436.000000,12,203.000000
WL,XNA,436.000000,1,436.000000
WN,ABQ,387054.000000,510,758.929412
WN,ALB,175802.000000,188,935.117021
WN,AMA,74850.000000,148,505.743243
WN,ATL,931708.000000,1419,656.594785
WN,AUA,84447.000000,54,1563.833333
WN,AUS,1361112.000000,1526,891.947575
WN,AVP,5664.000000,6,944.000000
WN,BDL,206431.000000,232,889.788793
WN,BHM,230451.000000,327,704.743119
WN,BLI,48351.000000,54,895.388889
WN,BMI,435.000000,1,435.000000
WN,BNA,1575238.000000,2007,784.871948
WN,BOI,160651.000000,271,592.808118
WN,BOS,215040.000000,209,1028.899522
WN,BQN,74.000000,1,74.000000
WN,BTR,1566.000000,3,522.000000
WN,BUF,355659.000000,335,1061.668657
WN,BUR,200540.000000,230,871.913043
WN,BWI,2117015.000000,2391,885.409870
WN,BZE,75110.000000,58,1295.000000
WN,BZN,74495.000000,97,767.989691
WN,CHA,112.000000,1,112.000000
WN,CHS,202836.000000,251,808.111554
WN,CLE,270751.000000,332,815.515060
WN,CLT,158352.000000,233,679.622318
WN,CMH,550070.000000,665,827.172932
