CARRIER|ORIGIN,PASSENGERS_Sum,PASSENGERS_Count,PASSENGERS_Mean,SEATS_Sum,SEATS_Count,SEATS_Mean,DEPARTURES_PERFORMED_Sum,DEPARTURES_PERFORMED_Count,DEPARTURES_PERFORMED_Mean
VJT|BRS,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|BRU,29.000000,6,4.833333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|BSB,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|BSL,4.000000,2,2.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|BTR,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|BTV,15.000000,2,7.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|BUD,25.000000,7,3.571429,98.000000,7,14.000000,7.000000,7,1.000000
VJT|BUF,7.000000,2,3.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|BUR,15.000000,4,3.750000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|BWE,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|BWI,11.000000,2,5.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|BZE,6.000000,2,3.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|BZN,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CAE,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CAG,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CAI,14.000000,5,2.800000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|CAK,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CAT,20.000000,6,3.333333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|CHO,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CHQ,5.000000,2,2.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|CHS,10.000000,3,3.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|CIA,70.000000,12,5.833333,168.000000,12,14.000000,12.000000,12,1.000000
VJT|CJC,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CLD,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CLE,23.000000,5,4.600000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|CLT,22.000000,3,7.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|CMF,10.000000,2,5.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|CMH,11.000000,3,3.666667,42.000000,3,14.000000,3.000000,3,1.000000
VJT|CPH,19.000000,5,3.800000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|CRK,7.000000,2,3.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|CSL,35.000000,8,4.375000,112.000000,8,14.000000,8.000000,8,1.000000
VJT|CTA,17.000000,4,4.250000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|CTS,7.000000,1,7.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CTU,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|CUN,41.000000,7,5.857143,98.000000,7,14.000000,7.000000,7,1.000000
VJT|CXO,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|DAB,10.000000,2,5.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DAL,29.000000,7,4.142857,98.000000,7,14.000000,7.000000,7,1.000000
VJT|DAV,16.000000,2,8.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DBB,3.000000,2,1.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DBV,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DEN,17.000000,4,4.250000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|DFW,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|DIJ,13.000000,4,3.250000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|DLH,6.000000,2,3.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DPA,12.000000,2,6.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DSM,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DSS,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DUB,74.000000,20,3.700000,280.000000,20,14.000000,20.000000,20,1.000000
VJT|DUS,6.000000,2,3.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|DWC,11.000000,3,3.666667,42.000000,3,14.000000,3.000000,3,1.000000
VJT|DXB,3.000000,2,1.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|EBL,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|ECP,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|EDI,33.000000,9,3.666667,126.000000,9,14.000000,9.000000,9,1.000000
VJT|EFL,10.000000,1,10.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|EGE,32.000000,6,5.333333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|EIN,4.000000,2,2.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|EIS,64.000000,8,8.000000,112.000000,8,14.000000,8.000000,8,1.000000
VJT|ELH,14.000000,3,4.666667,42.000000,3,14.000000,3.000000,3,1.000000
VJT|EMA,19.000000,6,3.166667,84.000000,6,14.000000,6.000000,6,1.000000
VJT|EVE,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|EWR,119.000000,34,3.500000,490.000000,34,14.411765,35.000000,34,1.029412
VJT|EXT,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|EZE,18.000000,5,3.600000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|FAB,225.000000,52,4.326923,812.000000,52,15.615385,58.000000,52,1.115385
VJT|FAO,3.000000,2,1.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|FCO,5.000000,2,2.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|FDH,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|FLL,59.000000,19,3.105263,280.000000,19,14.736842,20.000000,19,1.052632
VJT|FLN,18.000000,2,9.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|FLR,46.000000,13,3.538462,182.000000,13,14.000000,13.000000,13,1.000000
VJT|FOK,62.000000,17,3.647059,238.000000,17,14.000000,17.000000,17,1.000000
VJT|FRA,11.000000,5,2.200000,84.000000,5,16.800000,6.000000,5,1.200000
VJT|FRG,47.000000,10,4.700000,140.000000,10,14.000000,10.000000,10,1.000000
VJT|FSC,15.000000,2,7.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|FTW,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GCI,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GCM,26.000000,9,2.888889,126.000000,9,14.000000,9.000000,9,1.000000
VJT|GDL,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GGT,40.000000,6,6.666667,84.000000,6,14.000000,6.000000,6,1.000000
VJT|GIB,15.000000,5,3.000000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|GIG,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GLA,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|GMP,73.000000,17,4.294118,252.000000,17,14.823529,18.000000,17,1.058824
VJT|GNB,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GND,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GOA,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|GOT,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GRO,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GRQ,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GRR,12.000000,2,6.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|GRU,46.000000,9,5.111111,126.000000,9,14.000000,9.000000,9,1.000000
VJT|GSP,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|GVA,64.000000,15,4.266667,210.000000,15,14.000000,15.000000,15,1.000000
VJT|HAJ,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|HAM,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|HAN,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|HEL,3.000000,2,1.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|HKG,79.000000,21,3.761905,294.000000,21,14.000000,21.000000,21,1.000000
VJT|HND,98.000000,22,4.454545,350.000000,22,15.909091,25.000000,22,1.136364
VJT|HNL,68.000000,20,3.400000,294.000000,20,14.700000,21.000000,20,1.050000
VJT|HOU,20.000000,3,6.666667,42.000000,3,14.000000,3.000000,3,1.000000
VJT|HPN,240.000000,60,4.000000,868.000000,60,14.466667,62.000000,60,1.033333
VJT|HUY,3.000000,3,1.000000,42.000000,3,14.000000,3.000000,3,1.000000
VJT|HVN,3.000000,2,1.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|HYA,26.000000,4,6.500000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|IAD,223.000000,53,4.207547,784.000000,53,14.792453,56.000000,53,1.056604
VJT|IBZ,28.000000,6,4.666667,84.000000,6,14.000000,6.000000,6,1.000000
VJT|ICN,2.000000,2,1.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|IGR,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|ILM,16.000000,2,8.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|IND,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|INL,17.000000,5,3.400000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|INV,15.000000,2,7.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|ISL,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|ITO,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|JAC,18.000000,6,3.000000,84.000000,6,14.000000,6.000000,6,1.000000
VJT|JAX,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|JED,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|JER,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|JFK,65.000000,14,4.642857,196.000000,14,14.000000,14.000000,14,1.000000
VJT|JHF,8.000000,2,4.000000,42.000000,2,21.000000,3.000000,2,1.500000
VJT|JRO,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|JTR,5.000000,2,2.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|KEF,15.000000,4,3.750000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|KIR,34.000000,5,6.800000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|KIX,52.000000,12,4.333333,196.000000,12,16.333333,14.000000,12,1.166667
VJT|KLX,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|KOA,32.000000,11,2.909091,154.000000,11,14.000000,11.000000,11,1.000000
VJT|KRK,17.000000,3,5.666667,42.000000,3,14.000000,3.000000,3,1.000000
VJT|KUL,4.000000,2,2.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|KWI,10.000000,2,5.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|LAP,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LAS,132.000000,26,5.076923,378.000000,26,14.538462,27.000000,26,1.038462
VJT|LAX,365.000000,84,4.345238,1316.000000,84,15.666667,94.000000,84,1.119048
VJT|LBA,12.000000,2,6.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|LBB,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LBE,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LBG,299.000000,71,4.211268,1078.000000,71,15.183099,77.000000,71,1.084507
VJT|LCA,26.000000,4,6.500000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|LCG,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LCH,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LCI,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LEX,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LGA,32.000000,8,4.000000,126.000000,8,15.750000,9.000000,8,1.125000
VJT|LGB,58.000000,11,5.272727,154.000000,11,14.000000,11.000000,11,1.000000
VJT|LIM,17.000000,4,4.250000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|LIN,102.000000,24,4.250000,406.000000,24,16.916667,29.000000,24,1.208333
VJT|LIR,35.000000,7,5.000000,98.000000,7,14.000000,7.000000,7,1.000000
VJT|LIS,31.000000,5,6.200000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|LIT,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LNK,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LOS,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LPA,12.000000,2,6.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|LPL,26.000000,4,6.500000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|LRD,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LRM,9.000000,3,3.000000,42.000000,3,14.000000,3.000000,3,1.000000
VJT|LTN,365.000000,83,4.397590,1540.000000,83,18.554217,110.000000,83,1.325301
VJT|LUK,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LYR,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|LYS,5.000000,2,2.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|MAD,55.000000,20,2.750000,308.000000,20,15.400000,22.000000,20,1.100000
VJT|MAF,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MAH,19.000000,3,6.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|MAN,25.000000,5,5.000000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|MAO,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MBJ,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MCI,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MCO,47.000000,9,5.222222,126.000000,9,14.000000,9.000000,9,1.000000
VJT|MDE,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MDT,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MDW,22.000000,5,4.400000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|MEL,7.000000,4,1.750000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|MEM,12.000000,3,4.000000,42.000000,3,14.000000,3.000000,3,1.000000
VJT|MHH,59.000000,10,5.900000,140.000000,10,14.000000,10.000000,10,1.000000
VJT|MHT,21.000000,5,4.200000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|MIA,228.000000,55,4.145455,798.000000,55,14.509091,57.000000,55,1.036364
VJT|MID,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MKE,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MLA,24.000000,7,3.428571,98.000000,7,14.000000,7.000000,7,1.000000
VJT|MLB,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MMU,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MNL,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MRS,19.000000,8,2.375000,112.000000,8,14.000000,8.000000,8,1.000000
VJT|MRY,10.000000,3,3.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|MSO,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MSP,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MST,3.000000,2,1.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|MSY,11.000000,2,5.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|MTH,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|MUC,10.000000,3,3.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|MUH,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MWL,3.000000,2,1.500000,42.000000,2,21.000000,3.000000,2,1.500000
VJT|MXL,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|MXP,17.000000,4,4.250000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|MZT,12.000000,4,3.000000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|NAP,34.000000,8,4.250000,112.000000,8,14.000000,8.000000,8,1.000000
VJT|NAS,69.000000,13,5.307692,210.000000,13,16.153846,15.000000,13,1.153846
VJT|NCE,137.000000,35,3.914286,532.000000,35,15.200000,38.000000,35,1.085714
VJT|NGO,26.000000,8,3.250000,126.000000,8,15.750000,9.000000,8,1.125000
VJT|NHT,69.000000,16,4.312500,266.000000,16,16.625000,19.000000,16,1.187500
VJT|NQY,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|NRT,9.000000,2,4.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|NSI,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|NTR,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|NUE,3.000000,2,1.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|NUQ,13.000000,3,4.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|OAK,31.000000,10,3.100000,140.000000,10,14.000000,10.000000,10,1.000000
VJT|OBF,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|OKA,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|OLB,32.000000,5,6.400000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|OMA,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|OPF,182.000000,43,4.232558,630.000000,43,14.651163,45.000000,43,1.046512
VJT|OPO,24.000000,4,6.000000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|ORD,6.000000,3,2.000000,42.000000,3,14.000000,3.000000,3,1.000000
VJT|ORH,9.000000,1,9.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|ORK,4.000000,2,2.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|ORL,20.000000,5,4.000000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|OTP,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|OZZ,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PBI,164.000000,40,4.100000,630.000000,40,15.750000,45.000000,40,1.125000
VJT|PBM,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|PDP,25.000000,4,6.250000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|PDX,8.000000,3,2.666667,42.000000,3,14.000000,3.000000,3,1.000000
VJT|PEG,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|PEK,39.000000,9,4.333333,126.000000,9,14.000000,9.000000,9,1.000000
VJT|PGV,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|PHL,32.000000,8,4.000000,112.000000,8,14.000000,8.000000,8,1.000000
VJT|PHX,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|PIE,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PIK,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PIT,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PKX,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PLS,104.000000,20,5.200000,280.000000,20,14.000000,20.000000,20,1.000000
VJT|PMC,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PMI,20.000000,6,3.333333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|PMO,15.000000,2,7.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|POA,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|POP,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PPG,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PPT,26.000000,5,5.200000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|PRC,10.000000,2,5.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|PRG,25.000000,7,3.571429,98.000000,7,14.000000,7.000000,7,1.000000
VJT|PSA,31.000000,11,2.818182,182.000000,11,16.545455,13.000000,11,1.181818
VJT|PSM,12.000000,6,2.000000,84.000000,6,14.000000,6.000000,6,1.000000
VJT|PSP,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PTK,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|PUJ,20.000000,4,5.000000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|PVD,38.000000,11,3.454545,154.000000,11,14.000000,11.000000,11,1.000000
VJT|PVG,7.000000,2,3.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|PVK,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|PVR,57.000000,9,6.333333,140.000000,9,15.555556,10.000000,9,1.111111
VJT|PWK,13.000000,2,6.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|QRO,4.000000,2,2.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|QSR,10.000000,3,3.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|RAK,20.000000,6,3.333333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|RBA,25.000000,6,4.166667,84.000000,6,14.000000,6.000000,6,1.000000
VJT|RDD,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|REC,7.000000,1,7.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|RIC,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|RIL,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|RIX,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|RKV,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|ROG,45.000000,9,5.000000,126.000000,9,14.000000,9.000000,9,1.000000
VJT|RST,30.000000,7,4.285714,98.000000,7,14.000000,7.000000,7,1.000000
VJT|RSW,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|RTM,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|RUH,49.000000,9,5.444444,126.000000,9,14.000000,9.000000,9,1.000000
VJT|RZE,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SAF,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SAN,63.000000,15,4.200000,210.000000,15,14.000000,15.000000,15,1.000000
VJT|SAT,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SAV,11.000000,3,3.666667,42.000000,3,14.000000,3.000000,3,1.000000
VJT|SBA,9.000000,2,4.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SCF,26.000000,6,4.333333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|SCL,16.000000,3,5.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|SDF,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SDQ,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SEA,10.000000,3,3.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|SFJ,4.000000,2,2.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SFO,134.000000,34,3.941176,490.000000,34,14.411765,35.000000,34,1.029412
VJT|SGN,12.000000,2,6.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SHA,7.000000,3,2.333333,42.000000,3,14.000000,3.000000,3,1.000000
VJT|SHJ,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SID,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SIN,10.000000,2,5.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SJC,234.000000,64,3.656250,924.000000,64,14.437500,66.000000,64,1.031250
VJT|SJD,73.000000,18,4.055556,252.000000,18,14.000000,18.000000,18,1.000000
VJT|SJO,56.000000,15,3.733333,210.000000,15,14.000000,15.000000,15,1.000000
VJT|SKB,23.000000,5,4.600000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|SLC,18.000000,5,3.600000,70.000000,5,14.000000,5.000000,5,1.000000
VJT|SLK,6.000000,1,6.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SLW,5.000000,1,5.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SMF,19.000000,2,9.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SNA,26.000000,8,3.250000,112.000000,8,14.000000,8.000000,8,1.000000
VJT|SNN,106.000000,25,4.240000,364.000000,25,14.560000,26.000000,25,1.040000
VJT|SNR,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SPU,14.000000,2,7.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SRQ,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SSA,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|STC,6.000000,2,3.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|STN,9.000000,3,3.000000,42.000000,3,14.000000,3.000000,3,1.000000
VJT|STR,9.000000,2,4.500000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|STS,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SUA,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SVD,46.000000,8,5.750000,112.000000,8,14.000000,8.000000,8,1.000000
VJT|SVG,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SVQ,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
VJT|SWF,21.000000,4,5.250000,56.000000,4,14.000000,4.000000,4,1.000000
VJT|SXB,8.000000,2,4.000000,28.000000,2,14.000000,2.000000,2,1.000000
VJT|SXF,29.000000,6,4.833333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|SXM,119.000000,23,5.173913,364.000000,23,15.826087,26.000000,23,1.130435
VJT|SYD,11.000000,6,1.833333,84.000000,6,14.000000,6.000000,6,1.000000
VJT|SZG,13.000000,4,3.250000,56.000000,4,14.000000,4.000000,4,1.000000
